stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,1,C-14.3B,Orange855,20,1,C-14.3B,1
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,2,C-14.3C,Orange987,15,2,C-14.3C,3
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,3,C-14.2B,Orange399,13,3,C-14.2B,3
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,4,C-14.1B,Yellow159,14,4,C-14.1B,3
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,5,C-14.1C,Yellow654,9,5,C-14.2C,3
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,6,C-14.2C,Green581,19,6,C-14.3A,4
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,7,C-14.3A,Orange775,28,7,C-14.2A,2
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,8,C-14.2A,Orange576,23,8,C-14.1A,1
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,9,C-14.1A,Yellow030,16,9,C-13.3G,2
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,10,C-13.3G,Orange059,22,10,C-13.3D,3
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,11,C-13.3D,Black152,22,11,C-13.2E,1
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,12,C-13.1E,Green262,19,12,C-13.3E,1
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,13,C-13.2E,Yellow140,17,13,C-13.1G,4
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,14,C-13.3E,Black960,19,,,
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,15,C-13.1G,Yellow445,10,,,
STG.P20.1,CX89,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,312,89,16,C-13.2G,Yellow121,15,,,
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,1,C-10.3B,Green583,22,1,C-10.3B,2
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,2,C-10.2B,Black002,18,2,C-10.1B,3
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,3,C-10.1B,Orange725,16,3,C-10.2C,4
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,4,C-10.2C,Green793,20,4,C-10.3C,1
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,5,C-10.3C,Black280,21,5,C-13.1A,1
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,6,C-13.1A,Green571,20,6,C-10.3G,2
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,7,C-10.3G,Black057,14,7,C-10.1G,4
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,8,C-10.2G,Green233,13,8,C-10.1D,7
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,9,C-10.1G,Green192,29,9,C-10.2D,3
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,10,C-10.3E,Navy720,22,10,C-10.1E,1
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,11,C-10.2E,Orange029,15,11,C-10.3D,2
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,12,C-10.1D,Green936,20,12,C-10.1C,1
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,13,C-10.2D,Orange468,22,,,
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,14,C-10.1E,Green628,16,,,
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,15,C-10.3D,Orange916,18,,,
STG.P18.1,CX91,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,31,339,12,16,C-10.1C,Green884,22,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,1,C-6.2G,Black746,16,1,C-6.2G,3
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,2,C-6.1G,Yellow913,18,2,C-6.1G,2
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,3,C-6.3E,Orange846,9,3,C-9.1A,6
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,4,C-9.3A,Navy456,24,4,C-9.1B,3
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,5,C-9.2A,Black075,21,5,C-9.3B,4
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,6,C-9.1A,Navy374,23,6,C-9.1C,1
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,7,C-6.3G,Black808,14,7,C-9.2D,1
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,8,C-9.1B,Green058,14,8,C-9.3D,1
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,9,C-9.2B,Yellow893,9,9,C-9.1E,1
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,10,C-9.3B,Yellow215,24,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,11,C-9.1C,Yellow882,17,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,12,C-9.2C,Black532,6,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,13,C-9.3C,Black641,18,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,14,C-9.1D,Orange418,20,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,15,C-9.2D,Black366,25,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,16,C-9.3D,Green938,22,,,
STG.P15.1,CX93,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,22,316,15,17,C-9.1E,Green693,14,,,
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,1,C-6.2C,Yellow508,23,1,C-6.1C,1
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,2,C-6.3C,Navy696,13,2,C-6.3B,1
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,3,C-6.1C,Navy989,10,3,C-6.1A,3
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,4,C-6.3B,Green468,19,4,C-5.3G,6
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,5,C-6.1A,Navy324,18,5,C-5.2G,1
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,6,C-5.3G,Orange682,22,6,C-6.2E,4
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,7,C-5.2G,Navy707,22,7,C-6.1E,1
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,8,C-6.2E,Yellow569,17,8,C-6.3D,1
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,9,C-6.1E,Green648,9,9,C-6.2D,2
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,10,C-6.3D,Orange223,19,10,C-6.1B,2
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,11,C-6.2D,Green540,13,11,C-6.2A,2
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,12,C-6.1D,Green737,25,,,
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,13,C-6.2B,Orange401,10,,,
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,14,C-6.1B,Orange166,24,,,
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,15,C-6.3A,Orange652,18,,,
STG.P19.1,CX94,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,24,307,21,16,C-6.2A,Orange558,21,,,
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,1,C-5.1G,Yellow506,23,1,C-5.1G,2
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,2,C-5.3E,Orange896,21,2,C-5.3E,2
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,3,C-5.2E,Navy806,16,3,C-5.2E,3
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,4,C-5.1E,Navy071,20,4,C-5.1E,2
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,5,C-5.3D,Navy112,16,5,C-5.3D,1
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,6,C-5.2D,Green608,19,6,C-5.2D,1
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,7,C-5.1D,Orange758,14,7,C-5.1D,2
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,8,C-5.3C,Navy372,18,8,C-5.3C,2
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,9,C-5.2C,Navy279,18,9,C-5.3B,1
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,10,C-5.1C,Green999,20,10,C-5.2B,1
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,11,C-5.3B,Green151,17,11,C-5.1B,2
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,12,C-5.2B,Orange952,11,12,C-5.3A,1
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,13,C-5.1B,Green466,25,13,C-5.1A,3
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,14,C-5.3A,Black007,14,,,
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,15,C-5.2A,Green551,24,,,
STG.P16.1,CX95,BELM,Standard Parcel - Custom Delivery Van 14ft,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,23,320,29,16,C-5.1A,Navy287,21,,,
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,1,C-1.1E,Yellow677,23,1,C-1.3D,1
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,2,C-1.3D,Green392,17,2,C-1.2D,2
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,3,C-1.2D,Navy458,22,3,C-1.1D,1
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,4,C-1.1D,Black717,24,4,C-1.3C,3
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,5,C-1.3C,Navy814,14,5,C-1.2C,1
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,6,C-1.2C,Navy788,19,6,C-1.1C,6
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,7,C-1.1C,Navy051,20,7,C-1.3B,3
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,8,C-1.3B,Black210,20,8,C-1.2B,2
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,9,C-1.2B,Navy762,22,9,C-1.1B,2
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,10,C-1.1B,Green544,25,10,C-1.3A,5
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,11,C-1.3A,Orange764,20,11,C-1.2E,3
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,12,C-1.2E,Orange546,18,12,C-1.1G,3
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,13,C-1.3E,Green841,18,13,C-1.2G,1
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,14,C-1.1G,Green369,17,,,
STG.P14.1,CX97,BELM,Standard Parcel Electric - Rivian MEDIUM,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,15,33,325,14,15,C-1.2G,Black502,13,,,
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,1,C-1.1A,Navy331,15,1,C-1.1A,1
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,2,C-1.2A,Black523,17,2,C-1.2A,2
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,3,C-24.3G,Black940,17,3,C-24.2G,1
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,4,C-24.2G,Orange597,15,4,C-24.1G,3
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,5,C-24.1G,Navy766,22,5,C-24.2E,1
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,6,C-24.3E,Yellow255,10,6,C-24.1E,1
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,7,C-24.2E,Orange593,17,7,C-24.3D,1
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,8,C-24.1E,Orange306,19,8,C-24.2D,2
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,9,C-24.3D,Navy396,21,9,C-24.2C,2
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,10,C-24.2D,Black033,16,10,C-24.3B,3
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,11,C-24.1D,Orange770,15,11,C-24.1B,2
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,12,C-24.3C,Navy985,12,12,C-24.3A,7
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,13,C-24.2C,Yellow066,19,,,
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,14,C-24.1C,Black774,13,,,
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,15,C-24.3B,Orange567,11,,,
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,16,C-24.2B,Green933,15,,,
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,17,C-24.1B,Green456,19,,,
STG.P10.1,CX98,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,18,26,324,38,18,C-24.3A,Navy604,25,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,1,C-23.1G,Navy430,26,1,C-23.1G,1
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,2,C-23.2G,Green510,25,2,C-23.2G,6
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,3,C-23.3G,Orange970,13,3,C-24.1A,5
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,4,C-24.1A,Black070,27,4,C-24.2A,2
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,5,C-24.2A,Orange250,26,5,C-23.3E,3
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,6,C-23.3E,Yellow281,19,6,C-23.1E,2
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,7,C-23.2E,Yellow121,13,7,C-23.3D,1
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,8,C-23.1E,Black979,15,8,C-23.1C,2
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,9,C-23.3D,Yellow269,15,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,10,C-23.2D,Green487,17,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,11,C-23.1D,Yellow034,14,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,12,C-23.2C,Orange197,14,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,13,C-23.3C,Green707,16,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,14,C-23.1C,Orange029,15,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,15,C-23.2B,Orange362,13,,,
STG.P08.1,CX99,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,16,22,304,9,16,C-23.3B,Navy316,14,,,
STG.P11.1,CX100,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,28,335,11,1,C-20.1G,Green123,19,1,C-20.1G,2
STG.P11.1,CX100,BELM,Standard Parcel - Extra Large Van - US,DPP7,"THU, AUG 17, 2023",C Y C L E _ 1,09:50 AM,17,28,335,11,2,C-20.3E,Navy399,21,2,C-20.3E,3
